"","date","type","MeanRTtype","EscapeRT","FailureRT","NeutralRT","SuccessRT","Vnarc","Gnarc","ShameP","GuiltP","SelfComp","MeanSelfJudg","MeanSelfKind","MeanOveriden","MeanIsol","MeanCommhum","MeanMindf","participant","ProlifID","Genre","Age","CheckName","Cond"
"252","2020-10-22_11h05.01.400","reussite",0.765288,0.834303,0.844296,0.680850666666667,0.765288,-0.0368910843918327,1.67463205572891,1.57013901422754,0.0159130793221583,0.177640549120664,2.191357962,2.9588478935,2.687242704,3.302469073,3.213991801,2.767489806,414,"5d53cd1dfdcbd800013623f4","FEMALE",35,"y","Name"
"253","2020-10-22_11h05.44.450","reussite",0.615893,0.599429,0.596147,0.623393333333333,0.615893,0.130346421322742,-1.5328037183385,1.07000553920489,0.935276535073136,-0.257746129217464,2.620987504,3.141975497,1.5222220715,1.8037035905,3.548148261,2.9740739985,416,"5ef1d0886ee5497fe352c413","FEMALE",23,"y","Name"
"254","2020-10-22_11h04.54.616","reussite",0.56644,0.630096,0.69094,0.530204666666667,0.56644,0.0959281260251219,-1.4018766272056,-0.102893613454549,-0.528860357612405,-0.848654377859964,2.331597222,2.7685185185,1.3940972225,1.1047453705,2.7222222225,3.240162037,417,"5dfd7567d62abea5601fc21d","FEMALE",21,"y","control"
"255","2020-10-22_10h35.57.821","reussite",0.959289,0.921879,0.948566,0.806005333333333,0.959289,-1.94542336233274,-1.93909085282537,0.415984813329343,1.53710961806403,1.03002548048055,3.46090535,3.3436213995,2.997942387,4.2654320985,2.2386831275,3.7716049385,42,"5aa68edf89de8200013f765a","FEMALE",26,"y","Name"
"256","2020-10-22_11h04.57.788","reussite",0.445421,0.535822,0.484685,0.464853,0.445421,0.579669182488136,-0.261705566177138,-1.9412033763655,-0.454099400091445,-0.00116307898516593,3.182291667,3.506365741,1.888888889,1.642939815,3.7899305555,2.490740741,421,"5e93b11003fcc31e98668579","FEMALE",18,"y","control"
"257","2020-10-22_11h05.16.452","reussite",0.79088,0.641405,0.995829,0.615692333333333,0.79088,1.52622082765113,-1.38158718168759,0.93930845749325,-0.317629924933485,-1.93502206645032,1.356057865,1.1183760405,1.3563767655,3.2738368155,1.2770268985,1.4112285435,424,"5e9a4793c4069d0dd2e7eb4f","FEMALE",20,"y","Name"
"258","2020-10-22_11h05.33.673","reussite",0.470309,0.518398,0.464753,0.493934333333333,0.470309,0.0816265741084379,-0.974864681630855,0.902697802527397,0.627576684850286,-0.222999568127482,2.2605702085,3.242098349,1.2364894725,2.0028799905,3.2436787995,3.7459244905,426,"5dd2bbbe80123f2c77cc0f84","FEMALE",20,"y","Name"
"259","2020-10-22_11h05.39.238","reussite",0.718545,0.726725,0.731404,0.752587666666667,0.718545,0.346261146340441,1.73624476967777,1.8610070547882,0.937813709121787,-0.308758701865692,1.7119340305,3.874485597,1.004115226,1.368312694,3.390946659,4.084362077,427,"5f2b21e9224df7514fe451ec","FEMALE",21,"y","control"
"260","2020-10-22_11h05.39.639","reussite",0.691405,0.863391,0.955951,0.706568333333333,0.691405,-1.147791708994,-0.856849079419693,-0.724857051480552,0.42188770570472,1.29279959468994,3.786008199,3.9938271605,4.0205760065,3.0041150695,2.944444444,3.2407407405,428,"5f5a12160fb28e0590441a00","FEMALE",29,"y","Name"
"261","2020-10-22_11h05.34.728","reussite",0.750221,0.853228,0.650817,0.565661,0.750221,-0.432713588779739,-1.13692498177854,1.69236001459309,0.798146638349841,-0.48997203701781,2.716435185,2.1753472225,1.697916667,2.2158564815,2.9768518515,3.023148148,429,"5e8f9e8b20456a294f165542","FEMALE",29,"y","control"
"262","2020-10-22_11h06.21.815","reussite",0.647093,0.707443,0.834618,0.710436,0.647093,-0.380868859985924,-0.252878030618827,-0.819934261211311,-0.201189310948875,0.959457741837629,3.42347608,3.7364679785,3.0021122685,2.1904128085,3.079851466,4.401080247,431,"5f45613cde4a9714259f31fc","MALE",32,"y","control"
"263","2020-10-22_11h06.43.812","reussite",0.5164,0.6922,0.6332,0.5468,0.5164,-1.00862807252208,0.481130111072402,-0.277439440683281,0.738813623915732,0.732728795097427,2.1407407405,3.212345679,2.911111111,2.716049383,3.92345679,4.1432098765,433,"5f118657ed1d35000bc4c097","FEMALE",23,"y","control"
"264","2020-10-22_11h08.35.561","reussite",0.6878,0.6608,0.7722,0.650933333333333,0.6878,1.82314444135277,-0.806398153660979,1.27095069335605,0.0782892368466386,-1.70300420218597,1.009259259,2.5113168725,1.0221193415,2.04063786,2.002057613,2.012345679,435,"5e27022de3c719919eb7cc94","FEMALE",29,"y","control"
"265","2020-10-22_11h07.30.599","reussite",0.5092,0.5618,0.8604,0.623666666666667,0.5092,0.543500148947133,-0.124282305578331,-0.274244550565261,-1.21638930905627,-1.12294349100352,2.488888889,1.5308641975,1.513580247,1.950617284,2.4666666665,2.659259259,436,"5b525f6f2ad25b00014518c7","FEMALE",28,"y","Name"
"266","2020-10-22_11h08.03.217","reussite",0.726,0.857,1.0594,0.746533333333333,0.726,2.09924301461764,-1.37796819443045,2.1666514213907,0.66994292346841,-2.07035423620859,1.175308642,1.649382716,1.4691358025,1.027160494,2.0419753085,1.960493827,438,"5f6a4fe66eae970ef04b6a8e","MALE",23,"y","Name"
"267","2020-10-22_11h08.01.820","reussite",0.999875,0.893108,0.8681,0.939252666666667,0.999875,0.984823448686636,-1.20176815429976,-1.10595538841661,-0.790632328336034,-1.09311599018054,2.279553526,2.834263487,1.6098427195,1.8364620325,1.603077964,2.550143751,439,"5ec7a025ad0c7602cba22e59","FEMALE",18,"y","control"
"268","2020-10-22_10h36.15.699","reussite",0.459805,0.478118,0.43888,0.466171,0.459805,-0.0726611389365009,0.593422729105993,0.202243343169313,0.911137631088539,-0.00283136922079532,1.9004629625,3.428240741,2.016203704,3.089699074,3.2980324075,2.7627314815,44,"5f01f8d97c6da1359070f62a","FEMALE",34,"n","Name"
"269","2020-10-22_11h08.25.835","reussite",0.636933,0.74146,0.95778,0.676006,0.636933,1.24148794497776,0.487023506096701,-1.02837171467329,-0.885447470383758,-0.432731154983689,1.514403292,2.0205761315,1.510288066,2.9814814815,3.487654321,3.489711934,440,"5f8dffbfdc2a5c1a53164457","MALE",29,"y","Name"
"270","2020-10-22_11h07.33.838","reussite",0.821981,0.805065,0.705041,0.756120666666667,0.821981,0.548809810229028,0.0025093390443353,2.4016724364625,0.730577923533701,-0.682290379290933,3.2890101365,1.273224155,1.8949603865,2.9951425355,2.706132399,1.9799636815,441,"5f1f2872bb92dc0e9417017f","FEMALE",22,"y","control"
"271","2020-10-22_11h08.49.483","reussite",0.626586,0.745523,0.703438,0.729590333333333,0.626586,-0.358161551945111,-0.0582829762636821,0.683348851367043,0.720837011665895,-0.685161962299054,2.134837963,2.8090277775,1.735532407,2.386574074,2.6788194445,2.3836805555,442,"5f8d8ec1dc2a5c099302c2e5","FEMALE",21,"y","Name"
"272","2020-10-22_11h09.42.178","reussite",0.448477,0.634944,0.573821,0.781157666666667,0.448477,-0.933986022675233,-1.02134610532543,-0.0960841921337911,-0.882710129070358,-0.563628081610144,2.026171875,3.4981228295,1.020377604,2.5004448785,3.4981228295,2.006814236,446,"5c1103973116f7000170c483","FEMALE",26,"y","Name"
"273","2020-10-22_11h09.47.269","reussite",0.459396,0.602758,0.500427,0.537437333333333,0.459396,-0.0166747724824968,0.182071819842759,0.210733149456191,-0.626057365715373,-0.0874845248923616,2.6341789295,2.8417515415,2.443047255,2.1758750435,2.68555823,3.421310809,447,"582a1e307b3eda00013f7c05","MALE",22,"y","control"
"274","2020-10-22_11h09.48.849","reussite",1.215248,1.040881,1.053533,0.815445,1.215248,0.195895629762837,-0.706221596655051,0.272443563261838,0.402253385779354,0.018022255265208,3.0086805555,2.8119212965,2.6614583335,2.632523148,2.3663194445,3.0868055555,448,"5e9b05adc6ea2c0009bab1e0","FEMALE",25,"y","Name"
"275","2020-10-22_11h10.16.336","reussite",0.864918,0.791396,0.913456,0.780573666666667,0.864918,-1.00200122477091,-0.720229571960756,-0.250948477414235,1.05682710284891,0.639126606382085,2.8518518515,3.952674897,2.930041152,2.440329218,3.5308641975,3.0164609055,449,"5f32fa63575cf50db8d2cc90","FEMALE",33,"y","control"
"276","2020-10-22_10h36.22.377","reussite",0.596108,0.559151,0.482112,0.573320666666667,0.596108,0.498678569810376,0.0726999372827055,0.858610271901768,1.15530036150175,0.191876587379855,2.5144033235,2.973251123,2.3786007285,3.3868311815,2.958847737,2.958847737,45,"5f593e300f0eec17582ada05","MALE",21,"y","control"
"277","2020-10-22_11h10.16.996","reussite",0.531,0.5866,0.5944,0.664066666666667,0.531,-1.3559050146223,-0.264920145853351,0.0442460477808677,-0.028641587429535,0.0793819598573463,3.063888889,1.811111111,2.8,3.6444444445,2.322222222,3.138888889,451,"5ee39beb9a95ae03616febfd","FEMALE",30,"y","control"
"278","2020-10-22_11h10.21.295","reussite",0.696982,0.668204,0.799041,0.805896666666667,0.696982,1.40736622642243,1.98347709478036,-0.613951215396891,-1.63583226281089,0.730382067107469,2.8697916665,4.041666667,2.392361111,3.112847222,4.001157407,2.620949074,452,"5f21351894d0f84b05a40331","MALE",26,"y","Name"
"279","2020-10-22_11h10.55.687","reussite",0.618115,0.726771,0.793127,0.638488333333333,0.618115,1.37517330153213,-0.6057659965826,0.364171850632664,0.482961238013948,-0.859498262806013,2.021990741,2.5052083335,1.0121527775,2.001736111,1.9756944445,4.006944444,453,"57732cfcda75d30001487571","MALE",26,"y","control"
"280","2020-10-22_11h11.11.159","reussite",0.752071,0.768552,0.667687,0.637231,0.752071,0.15619116707842,-0.358812595422267,-0.239799562684792,0.66097167078441,-0.643454679165807,1.538580294,3.0138889125,1.185185091,2.3888887945,3.385802705,2.760802469,454,"5c426de31ddd660001c99cdd","MALE",21,"y","Name"
"281","2020-10-22_11h11.49.745","reussite",0.9514,0.616,0.8616,0.711466666666667,0.9514,0.458556010070391,0.320936913939303,0.36233728497726,0.711899679068994,0.00731183367061787,2.4055555555,3.5555555555,2.225,2.591666667,3.311111111,2.4416666665,455,"5e5eb434e58b6a1e738a071f","FEMALE",21,"y","control"
"282","2020-10-22_11h12.57.393","reussite",0.770273,0.701556,0.706292,0.645885,0.770273,1.03206449643734,-0.692408951734595,0.507380299793174,0.619739807797702,-0.235557818173253,2.3981481485,2.490740741,1.845486111,2.0885416665,4.2847222225,2.580439815,457,"5d06d5b7e22a26001a04cdcf","MALE",21,"y","control"
"283","2020-10-22_11h16.05.108","reussite",0.853795,1.173987,0.825821,1.02575366666667,0.853795,-0.183284312592822,0.900454108976682,-1.26466045540687,-1.53186544635446,0.7447108243047,2.4341563785,2.6646090535,3.2613168725,4.0308641975,3.1419753085,3.5555555555,458,"5c3a0c7c7c6fdb00014617fc","MALE",23,"y","Name"
"284","2020-10-22_11h14.00.904","reussite",0.5108,0.4842,0.703,0.552333333333333,0.5108,-0.78515801036158,-1.22726115748474,0.0635680850112803,-0.454632455066135,0.479075447673391,3.363108206,2.6042120555,2.945533769,3.2106027595,3.217864924,2.825708061,459,"5e1ee2050c0b3120e01eeec1","FEMALE",29,"y","control"
"285","2020-10-22_10h39.20.915","reussite",0.629397,0.868548,0.686725,0.604278333333333,0.629397,1.25515186275855,1.56866653467241,0.500494928933542,-0.507549225169064,0.00710838792038682,2.006237635,3.020597834,2.016806372,3.002410672,3.496462255,2.987335066,46,"59d50c3d115096000190dd48","FEMALE",28,"y","Name"
"286","2020-10-22_11h17.02.242","reussite",0.973252,0.819054,1.089569,0.839475333333333,0.973252,2.39900795102107,-0.990604784777158,1.71642135724481,0.462563226314618,-1.14973802578831,1.5418448625,2.4759488105,1.0098307575,1.489532647,2.9884771415,3.011296272,460,"5f9015fd98f35904fc371184","FEMALE",19,"y","Name"
"287","2020-10-22_11h19.12.240","reussite",0.792096,0.7928079996,1.042396,0.7814590002,0.792096,0.353490416297494,1.1085089274507,-0.577093484812945,1.64222814740388,0.301613038562005,2.5226336505,2.779835454,2.113168756,2.631687211,4.135802563,3.3683127885,461,"5f226c53ebb8a972103c463e","MALE",25,"n","control"
"288","2020-10-22_03h23.07.312","reussite",0.6288,0.7316,1.1072,0.848066666666667,0.6288,1.54205196220886,1.88496320813792,0.329862707891,-0.509426417496918,0.582381296120735,2.4781682645,3.1135960245,2.513667022,2.8864039755,3.5218317355,4.01171459,462,"5f1162e83566654f04779609","MALE",31,"y","Name"
"289","2020-10-22_11h22.46.028","reussite",0.695024,0.937289,0.770327,0.722677666666667,0.695024,0.979908777482152,-0.79300391027676,-1.33767404284215,-2.9892308879507,0.52106234444629,3.4648995885,2.8416047455,2.598870122,1.9200345115,3.7302623335,3.7570044545,463,"5cae3d6b6f6415001d3ac9a6","OTHER",28,"n","control"
"290","2020-10-22_11h24.22.345","reussite",0.5542,0.703,0.699,0.598466666666667,0.5542,0.458917474373405,0.248608881965252,-0.41734899930815,-0.212447820380372,-0.64271325096807,1.491769547,2.7839506175,1.514403292,1.757201646,2.7242798355,4.0041152265,464,"5f88d50e4ffd4e03add5cce1","FEMALE",26,"y","Name"
"291","2020-10-22_11h30.21.538","reussite",1.131485,1.02273,1.20158,1.178467,1.131485,0.47873646826241,1.25508069212442,-0.0874597074308234,1.01384978083477,-0.0966481455837361,2.4541910335,3.1123724345,2.7431487215,2.3509918585,2.506937278,3.002293315,465,"5f697fe189c1961744b684ae","MALE",26,"y","control"
"292","2020-10-22_11h30.57.125","reussite",0.487992,0.667613,0.527392,0.564510666666667,0.487992,-0.404379939435416,-1.14437543905388,-1.23204595348616,0.485321190206921,0.012146167432436,2.0514403295,3.251028807,1.796296296,1.971193416,3.590534979,3.886831276,466,"5eda19fa68ef200309777c96","FEMALE",19,"y","Name"
"293","2020-10-22_11h30.56.837","reussite",0.801419,0.82223,0.829964,0.651956,0.801419,0.439884113496405,0.167742124170565,0.383827912387389,0.272271266679324,-1.28908292698706,1.6631944445,2.2332175925,1.142361111,1.3015046295,2.6961805555,2.9971064815,467,"5f3fd67a80f4de08363fe683","FEMALE",30,"y","control"
"294","2020-10-22_11h32.39.061","reussite",0.560316,0.739916,0.698496,0.748712666666667,0.560316,1.41414368470244,1.00780207954047,-0.710359517880168,-1.57041642485826,-0.442425773085941,1.978587963,2.267939815,1.7384259255,2.0480324075,3.6597222225,3.277777778,468,"590a3c659e26f200016e144b","MALE",30,"y","Name"
"295","2020-10-22_10h37.44.087","reussite",0.479858,0.462814,0.499607,0.523763666666667,0.479858,0.591713289710599,-0.194454728143888,0.314900656400543,-0.436771282938736,-2.32075899804677,1.02425733,1.124064429,1.0169945985,1.5467496145,1.7419560185,2.00081983,47,"5ed1000f530921000b773d6f","FEMALE",20,"y","control"
"296","2020-10-22_11h45.18.367","reussite",0.551167,0.629579,0.647951,0.526239666666667,0.551167,-0.859222778966293,0.29325581557188,1.2732803007785,0.449677508529057,-0.484930093870432,2.913580247,3.462962963,1.3703703705,1.512345679,1.9156378605,3.648148148,471,"5f0f9d318d085e190ac0506e","MALE",19,"y","control"
"297","2020-10-22_11h46.08.917","reussite",0.583903,0.589969,0.661383,0.592831333333333,0.583903,0.17938498927834,0.800444978201239,-0.270250938147769,0.43457428471012,0.497952203012118,3.0164609055,3.8353909465,1.804526749,2.329218107,3.878600823,3.368312757,472,"5e9a12283ede3b09d611fc63","MALE",35,"y","Name"
"298","2020-10-22_11h54.24.291","reussite",0.601445,0.908694,0.682034,0.619097666666667,0.601445,-0.832112878359069,1.23352034081151,-0.986438768187375,-0.395498818403665,1.25839588416286,2.804526749,3.1790124395,3.6728394435,3.8045267175,2.8703704645,4.539094713,473,"5f5f64de7ac46e0008a82d7a","MALE",24,"y","control"
"299","2020-10-22_11h45.33.682","reussite",0.654067,0.656127,0.563526,0.615474333333333,0.654067,0.236094427071637,0.338679884445337,1.11925477779499,0.340252764738964,1.19584886762801,4.303018904,4.6440297065,1.716059028,2.7346354165,3.671778549,3.5838831015,474,"5e7a5be6626f4403dc556da7","FEMALE",23,"y","Name"
"300","2020-10-22_11h45.41.866","reussite",0.439445,0.574356,0.542592,0.513565666666667,0.439445,1.37522978027915,-1.01579227131699,1.71124647365614,1.04051562120797,-2.10546988628816,1.0555555555,1.0555555555,1.0432098765,1.053497942,1.997942387,2.9958847735,475,"5f08abf1c911500f0e297a16","FEMALE",31,"y","control"
"301","2020-10-22_11h46.46.865","reussite",0.669245,0.704698,0.664386,0.642701,0.669245,0.402479959403049,-0.782795447354593,0.78390364635571,1.40864525450983,-1.43220135167048,1.507996962,2.4936523435,1.0170355905,1.51452908,2.505251736,2.498643663,476,"5f44ee515cff5c02f09c17be","FEMALE",25,"y","Name"
"302","2020-10-22_11h46.28.674","reussite",0.709086,0.779208,0.685859,0.754728666666667,0.709086,0.637793454601761,-0.0876052631351071,-0.692805970203271,-0.889381996850447,-1.01000629582668,1.491054771,1.554511668,1.49571895,2.543891406,3.4657330905,2.4507281305,477,"5d41d44ca9b235000187052d","MALE",30,"y","control"
"303","2020-10-22_11h48.58.384","reussite",0.770372,0.819475,0.765745,0.648805333333333,0.770372,1.50689884342745,0.156269256947977,1.55520750470991,-0.0891922993619064,-0.487480723670379,1.4056423615,3.7840952935,1.022328318,1.0279899695,3.9730516975,3.601089892,478,"5cdc5bc31f7a97001b6e5c31","FEMALE",25,"y","Name"
"304","2020-10-22_10h38.43.657","reussite",0.6094,0.7854,0.741,0.638866666666667,0.6094,-1.65655304626235,-1.8026944714144,-0.51286289841458,-0.356230510106632,0.20870779708322,1.673611111,2.7384259255,2.601851852,2.2129629625,3.625,4.3773148145,48,"5ebd8a5db01bcc09e09c0a9a","FEMALE",29,"y","Name"
"305","2020-10-22_12h01.30.742","reussite",0.652673,0.676062,0.773296,0.640571666666667,0.652673,1.01526675553348,1.79347300143148,0.970124550354416,0.700789842102773,-1.89515644905176,1.6377395195,1.968332047,1.2969634135,1.2994872045,1.5679173095,2.1607510285,480,"5d55b7ef6a0f930017202336","FEMALE",32,"n","Name"
"306","2020-10-22_10h37.32.154","reussite",0.627,0.6322,0.6312,0.5624,0.627,-0.767892768686789,0.285040779465388,-1.17041119999239,0.866405657992043,1.71644152995464,3.464197531,3.451851852,3.9925925925,2.962962963,4.071604938,4.516049383,49,"5754420617f79f0007fbcd4a","MALE",25,"y","control"
"307","2020-10-22_10h37.58.895","reussite",0.729126,0.725034,0.653462,0.596615666666667,0.729126,1.24724878434741,0.196623108787262,0.201307340177493,0.614642469889302,-0.470786702479156,1.0439814815,2.8061342595,1.009259259,2.560185185,3.925925926,3.5266203705,50,"5f4a59eb13728e0617942426","FEMALE",33,"y","Name"
"308","2020-10-22_10h38.17.173","reussite",0.5516,0.5952,0.611,0.5018,0.5516,0.440844253366948,1.13368968878546,-0.562583374591912,-0.350793349838036,-0.512215903030511,1.990123457,2.4839506175,1.997530864,2.4913580245,1.992592593,3.772839506,52,"5f5e6b9784344170b3010df3","FEMALE",19,"y","Name"
"309","2020-10-22_10h38.33.478","reussite",1.2622,1.0164,1.1252,0.8634,1.2622,-0.475919882807774,-0.496520531560767,0.190075305042434,1.02412862340966,0.0580612142898658,3.162037037,2.4936342595,2.140625,2.1811342595,4.015625,2.7135416665,54,"5a5bd902ac5624000153f36f","FEMALE",35,"y","Name"
"310","2020-10-22_10h38.52.410","reussite",0.976988,1.413596,1.374079,1.21440833333333,0.976988,1.45511341759615,-0.368590325168046,-0.536225532115057,-0.777066736721184,0.820992455952423,3.237037037,3.325925926,3.0493827165,2.8074074075,3.595061728,3.338271605,55,"5f591a7fc7ffdb112cc4d2f2","FEMALE",28,"y","control"
"311","2020-10-22_10h42.25.069","reussite",0.739839,0.73108,0.731691,0.674197333333333,0.739839,-0.0603864093097326,-0.925605465292735,0.278870783212693,-0.127265638431305,-0.468914510433537,2.1790123455,3.051440329,1.228395062,2.279835391,2.8765432095,3.263374486,56,"5ec3bd29a27751225ef2a6b3","FEMALE",27,"y","Name"
"312","2020-10-22_10h39.54.288","reussite",0.765356,0.663698,0.916095,0.685565333333333,0.765356,-0.873078914973649,0.370941479544009,-0.615698421155422,1.06468077931827,2.63336334902397,4.808641975,4.858024691,3.930041152,3.8806584365,4.2777777775,3.8847736625,57,"5e90d98a06c6ee088390ad8c","FEMALE",30,"n","control"
"313","2020-10-22_10h39.46.241","reussite",0.5822,0.6422,0.6384,0.639333333333333,0.5822,-1.79300586508069,-0.325550680857064,-0.234974027590911,-0.338710771061269,1.65404007085913,3.516460905,3.3189300415,4.259259259,3.7448559675,3.8950617285,3.5082304525,58,"5ea963e404c8da03b9ce62fe","MALE",19,"y","Name"
"314","2020-10-22_10h54.48.760","reussite",0.583643,0.640165,0.65855,0.632976,0.583643,-0.0324696221952612,0.0897664073588743,-0.0649196817943506,-1.26901640353064,-0.0176146342184393,2.4816645865,4.004514341,1.9463749635,1.9935641815,3.0100821035,3.0078893595,59,"5ee146e0d2ee1051c0e4e780","FEMALE",23,"y","control"
"315","2020-10-22_10h40.29.330","reussite",0.704604,0.880019,0.8451,0.712266,0.704604,-0.752838413726137,-0.579971289597019,0.955631742073043,0.116742618997172,0.516925364828961,1.9601124655,3.4987352865,2.763797301,1.3185459065,4.4987048395,4.258429421,61,"59dea7f56100f9000194a162","FEMALE",35,"y","control"
"316","2020-10-22_10h40.57.737","reussite",0.9642,1.0548,0.6054,0.574933333333333,0.9642,0.236978320443387,0.0268029168542582,-0.840538805965031,-0.175354303087502,0.0657687138639153,2.4938271605,3.2691358025,1.9111111115,2.550617284,3.5259259255,2.9827160495,63,"5eab1f263437620e2c6909eb","MALE",19,"y","control"
"317","2020-10-22_10h40.54.221","reussite",0.7006,0.7792,0.865,0.886733333333333,0.7006,-0.216298062954858,0.90759761837978,-0.5553948720564,-0.641500200602097,-0.138518952950496,3.4913580245,3.4888888885,1.508641975,1.997530864,3.0148148145,2.52345679,64,"5ddaf445c944d1a513fab6c4","FEMALE",24,"y","Name"
"318","2020-10-22_10h41.26.748","reussite",0.839695,0.745918,1.047693,0.709505,0.839695,-0.799840010544443,-0.157482881343365,0.810917647522916,0.200464029765963,1.15475332538323,3.036892361,4.4735243055,3.512152778,2.4943576385,2.9956597225,3.998263889,67,"5e2f5d67028f41527321f838","FEMALE",29,"y","control"
"319","2020-10-22_10h42.14.988","reussite",0.568482,0.651631,0.648901,0.635781666666667,0.568482,0.0908263717708911,-0.575573453549646,-0.258270011642845,0.55721260877185,0.0779880018183819,2.991769359,2.0061729335,2.9876541955,1.997942418,3.3251029435,3.4670782835,69,"5b34b0d41d2f710001fbbcd5","MALE",33,"n","control"
"320","2020-10-22_10h42.05.846","reussite",0.693983,0.797711,0.728213,0.671195333333333,0.693983,0.911350588043279,1.65766620768765,-0.629675920156498,1.42836649008247,-0.829561771484326,1.3868310875,2.818930135,1.718106776,1.7263374175,3.1090535605,2.868312883,70,"5ef30995c39d55000b46c5eb","FEMALE",24,"y","Name"
"321","2020-10-22_10h42.04.720","reussite",0.858979,0.9924280002,1.0244359998,0.804187999866667,0.858979,-0.212889969742034,0.577337874250285,-0.505018302824538,-0.215899985904238,0.741067067406449,2.6164021165,2.845679012,2.166666667,3.568783069,4.26984127,3.6084656085,71,"5cbf0f6b0cae6b0017409a1e","MALE",32,"y","control"
"322","2020-10-22_10h42.21.729","reussite",0.742425,0.66179,0.765529,0.703127333333333,0.742425,-0.683912534910871,-0.573787630607633,-0.804063811805609,0.385035710945906,-0.143264310520066,2.3724279835,3.216049383,2.5699588475,2.072016461,1.9094650205,3.8683127575,72,"5f2d453c60b0632c9fe4cbb4","MALE",18,"y","Name"
"323","2020-10-22_10h42.36.938","reussite",0.841962,0.890898,1.039665,0.836158,0.841962,0.271294848681175,0.813169354359412,-0.52222292787271,-0.333462400420552,0.436763034644349,2.6614583335,3.222800926,2.947916667,2.3518518515,3.0607638885,3.775462963,73,"5c26ddc670d93a000120db8f","MALE",29,"y","control"
"324","2020-10-22_10h42.43.249","reussite",0.773731,0.618159,0.762312,0.612959666666667,0.773731,-0.356184655847498,-1.0363297513553,-1.05566129872098,-1.63033838236185,0.118916679379297,3.4341563475,2.3950618225,2.732510037,2.286008105,3.2572017715,2.812757233,74,"5ed17172ae88660bc7bc3d77","FEMALE",18,"y","Name"
"325","2020-10-22_10h42.34.242","reussite",0.504403,0.59421,0.505744,0.497381333333333,0.504403,-0.336134813669649,-0.142414540996172,0.286483607219002,0.0938644361271851,0.0146856752263693,3.37037037,2.8234953705,1.9872685185,3.089699074,2.285300926,3,75,"5eb16b449a1e7905fb9692ff","FEMALE",23,"y","control"
"326","2020-10-22_10h42.49.360","reussite",0.63169,0.659763,0.639092,0.583046,0.63169,-1.48676499419584,-0.311227854467385,-1.31541129220215,-0.214261298442838,1.12598183294904,2.784029785,3.284310774,3.332490366,3.27367333,4.3235789985,3.412963632,76,"5e426c63cd90bf0f3ee7c26e","MALE",27,"y","Name"
"327","2020-10-22_10h43.10.301","reussite",0.755245,0.94571,0.829338,0.662111666666667,0.755245,-0.555555012876626,0.397534309366133,0.0889869882134779,0.873757152258464,1.2266983296149,3.451388889,3.095486111,3.486111111,3.6886574075,3.1273148145,3.911458333,77,"5e5cd64c4752dc4aa2673d03","FEMALE",28,"y","control"
"328","2020-10-22_10h42.57.960","reussite",0.586076,0.734877,0.62768,0.636309333333333,0.586076,0.366744047386866,0.0601988232215254,-0.257604498467883,0.0727010439849158,0.574471102199591,2.504115226,3.5020576135,2.504115226,2.4979423865,3.9958847735,3.4938271605,78,"5edaac6ad4bd47161c3d50ba","FEMALE",25,"y","Name"
"329","2020-10-22_10h43.20.994","reussite",0.956073,0.869689,1.104168,0.796636333333333,0.956073,-0.650778296301436,-0.598432737842188,0.0568259272180132,0.0711303086075282,-0.860465871131147,2.035185185,2.987037037,1.5407407405,1.985185185,2.985185185,1.987037037,79,"5f8a3b70ee7357105246d711","MALE",29,"y","control"
"330","2020-10-22_10h43.38.423","reussite",0.572915,0.667129,0.742566,0.647589666666667,0.572915,-1.45888977905919,-0.890068601151082,0.14630275719215,-0.300471711514139,0.868025773589641,3.8971434775,2.9674160965,2.385250353,2.9891386985,3.610405127,3.666883893,80,"5d53dbf16b0cf6001646dbf1","FEMALE",34,"y","Name"
"331","2020-10-22_10h43.45.657","reussite",0.488478,0.608784,0.728687,0.698942333333333,0.488478,0.210253776077086,0.701036342449482,-0.826802590527599,-1.26005172791442,-0.139557043408656,4.029950954,2.609642382,1.9660964185,2.417000523,2.498313533,2.5000865725,81,"54b60d74fdf99b1ce0367ab5","FEMALE",31,"y","control"
"332","2020-10-22_10h44.18.691","reussite",0.8376,0.65,0.718,0.623733333333333,0.8376,2.27417301682114,-0.143681108194061,-0.194735356174949,-4.09334865543323,0.577906864857807,3.381593715,3.096200096,1.916145583,1.8231521565,4.6289882955,3.6637806635,82,"5e8b85e242328d056a6fb6e2","FEMALE",29,"y","Name"
"333","2020-10-22_10h44.34.916","reussite",0.644459,0.757737,0.657287,0.869605333333333,0.644459,-0.918261801919207,-1.62745516265285,0.100489647657484,-0.0366460012672561,-0.522892958895342,1.5390945245,3.444444633,2.0226334935,1.072016398,2.551440392,4.0617285835,85,"5d14f846fdfbed0001af2673","MALE",28,"y","control"
"334","2020-10-22_10h44.27.079","reussite",0.825076,0.829555,0.792672,0.756526666666667,0.825076,0.343468421460053,-1.14103110462405,0.192751103232614,0.537261693061804,-0.379161090018098,2.5045355905,3.511827257,1.944411892,1.763422309,2.7462890625,2.719455295,86,"5efcb50255a06b097b8d5d29","MALE",33,"y","Name"
